id_station,name,geometry,mode,opening
35290,Nariman Narimanov,POINT(49.87071191617102 40.40285293667884),0.0,1967.0
35318,Ağ Şəhər,POINT(49.890616129170695 40.3786202683078),0.0,
35293,Sahil,POINT(49.844479974362145 40.37178773738046),0.0,1967.0
35294,Icheri Sheher,POINT(49.83167841740297 40.365997520449525),0.0,1967.0
35296,Shah Ismail Khatai,POINT(49.87230803561252 40.38297866848251),0.0,1968.0
35302,Nizami Gəncəvi,POINT(49.830120180715284 40.379310100278786),0.0,1976.0
35292,28 May,POINT(49.84874480480664 40.379920073583065),0.0,1967.0
35291,Ganjlik,POINT(49.85106356172568 40.39972465901272),0.0,1967.0
35297,Bakmil,POINT(49.87883092097965 40.41404795066836),0.0,1970.0
35298,Ulduz,POINT(49.893202582940745 40.415072667636935),0.0,1970.0
35301,Koroğlu,POINT(49.918452014473445 40.42041207821666),0.0,1972.0
35300,Gara Garayev,POINT(49.93386824058297 40.417615246017874),0.0,1972.0
35299,Neftchilar,POINT(49.94273879819394 40.411002776429825),0.0,1972.0
35303,Memar Ajami,POINT(49.8139161012611 40.41072642309021),0.0,1985.0
35304,20 Yanvar,POINT(49.807707359511454 40.404187295103156),0.0,1985.0
35305,Inshaatchilar,POINT(49.80226419449494 40.389079081908505),0.0,1985.0
35306,Elmler Akademiyasi,POINT(49.81537086848215 40.37511894819377),0.0,1985.0
35308,Hazi Aslanov,POINT(49.95353708026673 40.37261299556445),0.0,2002.0
35307,Ahmedli,POINT(49.95393826603768 40.38544726141632),0.0,1989.0
35309,Halglar Dostlugu,POINT(49.95304896480607 40.396843292693774),0.0,1989.0
35295,Jafar Jabbarly,POINT(49.84907937468785 40.37964916386372),0.0,1993.0
35310,Nasimi,POINT(49.82640728429348 40.42466919052009),0.0,2008.0
35312,Darnagul,POINT(49.861920861363984 40.42564034172841),0.0,2011.0
35313,Memar Ajami,POINT(49.81288656983878 40.41059963935086),0.0,2016.0
35314,Avtovağzal,POINT(49.79547061228433 40.42085936188672),0.0,2016.0
35315,8 Noyabr,POINT(49.82049010565757 40.40198053888079),0.0,2021.0
35316,Xocəsən,POINT(49.77896840628841 40.42117761880829),0.0,2022.0
35317,Cəlil Məmmədquluzadə,POINT(49.82828472563895 40.39366808429719),0.0,2024.0
35320,Hazi Aslanov-2,POINT(49.95217982186452 40.372401504872016),0.0,
35319,Azer Neft Yag,POINT(49.910466429805126 40.377232363350146),0.0,
35311,Azadliq Prospekti,POINT(49.84302832528758 40.42592041090259),0.0,2009.0
