id_station,name,geometry,mode,opening
3589,Matiko,POINT(-2.925316352551306 43.268986338794974),0.0,2017.0
3590,Uribarri,POINT(-2.920310571444162 43.26693039473875),0.0,2017.0
3598,Arriaga,POINT(-2.925519796341774 43.25913547482102),0.0,2002.0
3601,Uribitarte,POINT(-2.92903517232125 43.266521155808846),0.0,2002.0
3603,Abandoibarra,POINT(-2.940685976601799 43.26858947197934),0.0,2003.0
3605,Sabino Arana,POINT(-2.946204608943361 43.26321728776463),0.0,2003.0
3593,Txurdinaga,POINT(-2.906550531892378 43.25924972876342),0.0,2017.0
3594,Otxarkoaga,POINT(-2.899066041188434 43.25872034554581),0.0,2017.0
3595,Kukullaga,POINT(-2.889713827234061 43.25138089269049),0.0,2017.0
3596,Atxuri,POINT(-2.921678090892982 43.25412185399438),0.0,2002.0
3597,Ribera,POINT(-2.924431432063159 43.2557452162321),0.0,2002.0
3599,Abando,POINT(-2.926730254664534 43.26106807100268),0.0,2002.0
3600,Pío Baroja,POINT(-2.925560442231784 43.264110786281265),0.0,2002.0
3592,Zurbaranbarri,POINT(-2.913969632500539 43.26366855941626),0.0,2017.0
3591,Zazpikaleak/Casco Viejo,POINT(-2.921914739958623 43.25998889943284),0.0,2017.0
3602,Guggenheim,POINT(-2.935735814228735 43.268305858341364),0.0,2003.0
3604,Euskalduna,POINT(-2.94416456223451 43.26620280243219),0.0,2003.0
3606,San Mamés,POINT(-2.949156660114966 43.26190790188957),0.0,2003.0
3607,Basurto,POINT(-2.951363354208979 43.25960162248998),0.0,2004.0
3608,Ospitalea/Hospital,POINT(-2.951353365290316 43.25958686228378),0.0,2012.0
3609,Basurto,POINT(-2.949081899240269 43.25802597851634),0.0,2012.0
3610,Autonomía,POINT(-2.943960494747358 43.25774466676634),0.0,2012.0
3623,Gobela,POINT(-3.005929746698627 43.34022659046707),0.0,1893.0
3627,Algorta,POINT(-3.009481374988013 43.350635129382766),0.0,1893.0
