id_station,name,geometry,mode,opening
36122,Puerta de Hierro,POINT(-3.741664968954979 40.450915323398846),0.0,1902.0
23128,Hipódromo,POINT(-3.69115393587623 40.44055059611915),0.0,1881.0
23127,Claudio Coello,POINT(-3.687255126408246 40.42065006866332),0.0,1891.0
24002,Fuentecilla,POINT(-3.710308256265108 40.408912051054216),0.0,1892.0
24004,Carabanchel Bajo,POINT(-3.741439777811195 40.38235303386847),0.0,1877.0
24005,Carabanchel Alto,POINT(-3.751568604926604 40.37317113563748),0.0,1877.0
24003,Puente de Toledo,POINT(-3.714415369317692 40.40078132067154),0.0,1877.0
22839,Ciudad Pegaso,POINT(-3.594922679517452 40.44940853312684),0.0,1966.0
22840,Ciudad Pegaso,POINT(-3.591763113085079 40.4497808318622),0.0,1964.0
23241,Cercedilla Pueblo,POINT(-4.058804970199674 40.74001910997126),0.0,1923.0
23242,Camorritos,POINT(-4.047210184680552 40.756155640923424),0.0,1923.0
23243,Las Heras,POINT(-4.056509988468065 40.74833030590651),0.0,1923.0
23244,Siete Picos,POINT(-4.037127405320746 40.76404825549574),0.0,1923.0
23245,Collado Albo,POINT(-4.026206727140817 40.764251430875504),0.0,1923.0
23246,Dos Castillas,POINT(-4.001251893694075 40.7916819514634),0.0,1964.0
23247,Vaquerizas,POINT(-3.983576348353523 40.80305916094133),0.0,1964.0
23317,Parque Parla Este,POINT(-3.761390378004819 40.22817902523474),0.0,2007.0
23318,Parla Centro,POINT(-3.769557688028726 40.24027389201089),0.0,2007.0
23319,Iglesia Centro,POINT(-3.770476923326584 40.237714804706826),0.0,2007.0
23320,Bulevar Sur,POINT(-3.772279969740595 40.23474718562866),0.0,2007.0
23321,Reyes Católicos,POINT(-3.769911177934631 40.23144874466587),0.0,2007.0
23322,Isabel II,POINT(-3.764571468871651 40.23116844525421),0.0,2007.0
23323,Avenida Sistema Solar,POINT(-3.760608317614612 40.22343535679178),0.0,2008.0
23324,Tierra Norte,POINT(-3.753890228576893 40.22200618116722),0.0,2008.0
23325,Tierra Sur,POINT(-3.756763122900054 40.22237444758588),0.0,2008.0
23326,Venus Norte,POINT(-3.752351929664343 40.22630921046422),0.0,2008.0
23327,Venus Sur,POINT(-3.755166464877647 40.2267723845861),0.0,2008.0
23328,Estrella Polar Norte,POINT(-3.750977662700564 40.230163174833194),0.0,2008.0
23329,Estrella Polar Sur,POINT(-3.753707271271224 40.23078588669205),0.0,2008.0
23330,Jaime I Norte,POINT(-3.749571294302825 40.23413435818097),0.0,2008.0
23331,Jaime I Sur,POINT(-3.752301843246499 40.234737234868646),0.0,2008.0
23332,Polígono Industrial Ciudad de Parla,POINT(-3.750044513833672 40.239013746606645),0.0,2008.0
23333,Plaza de Toros,POINT(-3.757241722998771 40.244198648174375),0.0,2007.0
23334,Julio Romero de Torres,POINT(-3.762246543907139 40.245372734919556),0.0,2005.0
23335,La Ballena,POINT(-3.766315946413897 40.24598636867404),0.0,2007.0
514,Estrella,POINT(-3.660509110738133 40.41105508255663),0.0,1980.0
513,Sainz de Baranda,POINT(-3.66959542041414 40.4151803941198),0.0,1980.0
27951,Monforte de Lemos,POINT(-3.691394643450593 40.47906338161451),0.0,
27952,Atalaya,POINT(-3.662975976686961 40.461185408315956),0.0,
417,Esperanza,POINT(-3.646184333637251 40.45920878074904),0.0,1979.0
27953,San Juan Bautista,POINT(-3.650485578396939 40.44841834583596),0.0,
27954,El Salvador,POINT(-3.641635862270476 40.44264454190531),0.0,
