id_station,name,geometry,mode,opening
36714,Uluönder,POINT(30.4851003449715 39.78959081959573),0.0,2004.0
36715,SSK,POINT(30.488644907742753 39.78755548580827),0.0,2004.0
36716,Eczacılık Fakültesi,POINT(30.49263894024719 39.788943359587336),0.0,2004.0
36717,Hava Müzesi,POINT(30.500419124404203 39.78660883460691),0.0,2004.0
36718,Anadolu Üniversitesi,POINT(30.50748938850495 39.7879106764768),0.0,2004.0
36719,Bağlar,POINT(30.510582774508578 39.78397645399886),0.0,2004.0
36720,Espark,POINT(30.51097367890685 39.78113741549893),0.0,2004.0
36722,İsmet İnönü,POINT(30.514840867919162 39.778668012966904),0.0,2004.0
36723,Belediye,POINT(30.518901122074453 39.771174296035326),0.0,2004.0
36733,Büyük Park,POINT(30.528838913222955 39.7871445805028),0.0,2021.0
36732,Opera,POINT(30.52556669543324 39.78212095213533),0.0,2021.0
36734,Gaffar Okkan,POINT(30.521214552452847 39.78817473049841),0.0,2021.0
36735,Sıhhiye,POINT(30.518030402795176 39.78915817264644),0.0,2021.0
36736,Sıhhiye,POINT(30.51776377423562 39.79051669968942),0.0,2021.0
36737,Kumlubel,POINT(30.51823770952734 39.79502765324543),0.0,2021.0
36738,Atatürk Lisesi,POINT(30.524883456643124 39.76705549861774),0.0,2004.0
36739,Alanönü,POINT(30.530757362186023 39.76679041147628),0.0,2004.0
36740,Gökmeydan,POINT(30.535540047427844 39.76767390303027),0.0,2004.0
36741,Odunpazarı Belediyesi,POINT(30.54297353817398 39.76730473460481),0.0,2004.0
36742,Yunuskent,POINT(30.555888014049316 39.76420520194304),0.0,2004.0
36730,Kentpark,POINT(30.551302347609607 39.774740883400256),0.0,2025.0
36731,Otogar,POINT(30.552179084896892 39.77537550486113),0.0,2004.0
36727,Şeker,POINT(30.541883949076123 39.776636824560654),0.0,2025.0
36743,Borsa,POINT(30.55627493423819 39.76829321539208),0.0,2004.0
36744,Yunusemre,POINT(30.553156497738634 39.7642484629122),0.0,2014.0
36745,Yenidoğan,POINT(30.554440864203656 39.76045342237262),0.0,2014.0
36746,Ertaş,POINT(30.559343243130286 39.75684855871242),0.0,2014.0
36747,Emek,POINT(30.565698791710133 39.75293350059272),0.0,2014.0
36748,Tarih Bulvarı,POINT(30.57327645377859 39.748790765752034),0.0,2014.0
36749,71 Evler,POINT(30.579267790125044 39.7448801301544),0.0,2014.0
36750,Açelya,POINT(30.583682938762166 39.7413786007771),0.0,2019.0
36754,Şehir Hastanesi,POINT(30.598049286509962 39.74517386534424),0.0,2019.0
36755,Estim,POINT(30.606198615496396 39.741842269707035),0.0,2021.0
36756,Oto Center,POINT(30.612578507691467 39.73922999236487),0.0,2021.0
36757,Sultandere,POINT(30.60943590194782 39.72791582549175),0.0,2021.0
36758,Taner Kışlalı,POINT(30.613497898788665 39.71584644421162),0.0,2021.0
36759,75. Yıl,POINT(30.616551957348833 39.70958109067658),0.0,2021.0
36763,Göztepe,POINT(30.50330223567127 39.75922453367775),0.0,2004.0
36762,Atatürk Bulvarı,POINT(30.500861387288666 39.764748234966476),0.0,2004.0
36761,Vişnelik,POINT(30.505811183540374 39.767567135033175),0.0,2004.0
36752,Öykü,POINT(30.594504941432064 39.74060975510105),0.0,2019.0
36751,Yaşar Kemal,POINT(30.587269841316242 39.737947184348855),0.0,2019.0
36753,Park,POINT(30.60134875177073 39.743690516497935),0.0,2019.0
36831,Millet,POINT(30.504110309923647 39.75218624725349),0.0,2014.0
36832,Halk,POINT(30.509555165039103 39.75481623118799),0.0,2014.0
36833,Gültepe,POINT(30.515306591087068 39.75532695873383),0.0,2014.0
36834,İtfaiye,POINT(30.514275093991728 39.74966744849846),0.0,2014.0
36835,Piri Reis,POINT(30.517680379545 39.7472504421487),,
36836,Yenikent,POINT(30.522363633916456 39.745842809267685),0.0,2014.0
36837,Kartopu,POINT(30.529778431946596 39.74996101635858),0.0,2014.0
36838,Plevne,POINT(30.536854518328795 39.74891641834944),0.0,2014.0
36839,Çankaya,POINT(30.53434279244837 39.7525614527317),0.0,2014.0
36840,Nasrettin Hoca,POINT(30.529105130890315 39.75157196694548),0.0,2014.0
36841,Erzurum Kongresi,POINT(30.480392003827404 39.78726343565785),0.0,2014.0
36842,Ali Fuat Cebesoy,POINT(30.481463357574825 39.78345551091607),0.0,2014.0
36843,Vega Outlet,POINT(30.479170985523723 39.78015145900358),0.0,2014.0
36844,Baksan,POINT(30.471790855517582 39.782987184704666),0.0,2014.0
36845,Ulusal Egemenlik,POINT(30.46640678596478 39.781368699240375),0.0,2014.0
36846,Behçet Necatigil,POINT(30.45888356288458 39.78087404944327),0.0,2014.0
36847,Tombakzade,POINT(30.452058966044916 39.78032868372085),0.0,2014.0
36848,Gündüz Ökçün,POINT(30.44902171592952 39.78436135300413),0.0,2014.0
36849,Anıt,POINT(30.454349322777176 39.7857399700961),0.0,2014.0
36850,Fatih,POINT(30.46033289017339 39.78668065826767),0.0,2014.0
36851,19 Mayıs,POINT(30.455562630382786 39.791205869140924),0.0,2014.0
36852,Arıcılar,POINT(30.44948674238796 39.79188695331203),0.0,2014.0
36853,Batıkent,POINT(30.44309101431665 39.791792180750406),0.0,2014.0
36854,Cumhuriyet,POINT(30.44738413403641 39.785477534504594),0.0,2014.0
36855,Çamlıca,POINT(30.45748544353853 39.77594985915695),0.0,2014.0
36856,Birlik,POINT(30.46133377806038 39.77493670534304),0.0,2014.0
36857,Köprü,POINT(30.46593634201801 39.77583643671443),0.0,2014.0
36766,OGÜ/Osmangazi,POINT(30.495252681323166 39.753089497441096),0.0,2004.0
36765,Porsuk Spor Salonu,POINT(30.49822746664256 39.75421474519547),0.0,2004.0
36764,Büyükdere,POINT(30.500859699324906 39.75504595416666),0.0,2004.0
36760,Şehitlik,POINT(30.513300844127627 39.769598050312965),0.0,2004.0
36721,Es-Es,POINT(30.518015837272713 39.77566339387809),0.0,2004.0
36724,Yıldız,POINT(30.520979456675633 39.77574077262315),0.0,2004.0
36725,Mamure,POINT(30.52468632238046 39.77885903436052),0.0,2004.0
36726,Opera,POINT(30.524590234879213 39.78089467048605),0.0,2004.0
36728,İsmail Gaspıralı,POINT(30.531283769525402 39.780242620872684),0.0,2025.0
36729,Opera,POINT(30.526204395090744 39.7810754875934),0.0,2025.0
