id_station,name,geometry,mode,opening
42387,Shariati,POINT(59.58594868975601 36.291087285766835),0.0,2011.0
42388,Imam Khomeini,POINT(59.595896986061234 36.28125099559762),0.0,2011.0
42389,Basij,POINT(59.60348677013337 36.27361807810355),0.0,2011.0
42390,Hefdah-e-Shahrivar,POINT(59.60919906291335 36.26780087028966),0.0,2011.0
42392,Ghadir,POINT(59.619937337510294 36.25676815037818),0.0,2011.0
42393,Bustan-e Reyhaneh,POINT(59.62347869403442 36.243398561211066),0.0,2016.0
42391,Parvin-e-Etessami,POINT(59.61425999474076 36.262764122048765),0.0,2011.0
42394,Hasheminejad Airport,POINT(59.640419244274455 36.2284230293895),0.0,2016.0
42395,Ghaem,POINT(59.57879332891281 36.29426860688092),0.0,2011.0
42396,Taleghani,POINT(59.57307961690688 36.297111270020125),0.0,2011.0
42397,Palestine,POINT(59.56328186544363 36.30021050861893),0.0,2011.0
42398,Khayyam,POINT(59.55282271900245 36.307061073660236),0.0,2011.0
42399,Azadi,POINT(59.54438749914061 36.31261833655729),0.0,2011.0
42400,Park-e-Mellat,POINT(59.533955104313804 36.31726436471868),0.0,2011.0
42401,Kowsar,POINT(59.52578707228801 36.319832701383376),0.0,2011.0
42402,Seyed Razi,POINT(59.516987022630474 36.322546826452395),0.0,2011.0
42403,Danesh Amuz,POINT(59.50859569148183 36.32517465629647),0.0,2011.0
42404,Haft-e-Tir,POINT(59.500430330391005 36.32773167740728),0.0,2011.0
42415,Fajr,POINT(59.65531412087938 36.31272875725631),0.0,2017.0
42416,Velayat,POINT(59.662204225650555 36.31689364035067),0.0,2017.0
42420,Kuhesangi,POINT(59.564011902868344 36.28376983402556),0.0,2019.0
42421,Shahid Kaveh,POINT(59.55008482345605 36.2845592202589),0.0,2019.0
42423,15th Khordad,POINT(59.5987226363265 36.26811984232708),0.0,
42422,Shahid Fakouri,POINT(59.54266194492786 36.28286487493753),0.0,2025.0
42424,Imam Reza Terminal,POINT(59.59340385030339 36.26007625149967),0.0,2025.0
42425,Bab al-Jawad,POINT(59.61099068979064 36.28584415687591),0.0,2025.0
42426,Masbah,POINT(59.60800152075805 36.27885551263324),0.0,
42427,Ferdowsi,POINT(59.5798605306849 36.3226719592986),0.0,
42428,Majd,POINT(59.590298942864536 36.3124745794384),0.0,
42429,Shahid Raisi,POINT(59.59977284875632 36.30366821565167),0.0,
42430,Khayyam,POINT(59.57009871655538 36.324117876829206),0.0,
42431,Hafez Square,POINT(59.59879239148722 36.254909082498),0.0,
