source,target,mode,line_id,year
3669,3703,0,316,1985.0
3703,3669,0,316,1985.0
3703,3704,0,316,1985.0
3704,3703,0,316,1985.0
3704,3750,0,316,1985.0
3750,3704,0,316,2007.0
3750,7360,0,316,2007.0
7360,3750,0,316,1989.0
7360,7361,0,316,1989.0
7361,7360,0,316,1989.0
7361,7362,0,316,1989.0
7362,7361,0,316,1989.0
7362,7363,0,316,1989.0
7363,7362,0,316,1989.0
7363,7364,0,316,1989.0
7364,7363,0,316,1989.0
7364,7365,0,316,1989.0
7365,7364,0,316,2012.0
7365,7366,0,316,2012.0
7366,7365,0,316,2012.0
7366,7367,0,316,2012.0
7367,7366,0,316,2012.0
7367,7368,0,316,2012.0
7368,7367,0,316,2012.0
7368,7369,0,316,2012.0
7369,7368,0,316,1985.0
7369,7370,0,316,1985.0
7370,7369,0,316,1985.0
7370,7371,0,316,1985.0
7371,7370,0,316,1985.0
7371,7372,0,316,1985.0
7372,7371,0,316,1985.0
7372,7373,0,316,1985.0
7373,7372,0,316,1985.0
7373,7374,0,316,1985.0
7374,7373,0,316,1985.0
7374,7375,0,316,1985.0
7375,7374,0,316,1985.0
7375,7376,0,316,1985.0
7376,7375,0,316,1985.0
7376,7377,0,316,1985.0
7377,7376,0,316,1985.0
7377,7378,0,316,1985.0
7378,7377,0,316,0.0
7378,7379,0,316,0.0
7379,7378,0,316,1985.0
7379,7380,0,316,1985.0
7380,7379,0,316,1985.0
7380,7381,0,316,1985.0
7381,7380,0,316,1985.0
7381,7382,0,316,1985.0
7382,7381,0,316,1985.0
7382,7383,0,316,1985.0
7383,7382,0,316,1985.0
7383,7384,0,316,1985.0
7384,7383,0,316,1985.0
7384,7385,0,316,1985.0
7385,7384,0,316,1985.0
7385,7386,0,316,1985.0
7386,7385,0,316,1985.0
7386,7387,0,316,1985.0
7387,7386,0,316,1985.0
7387,7388,0,316,1985.0
7388,7387,0,316,1985.0
7388,7389,0,316,1985.0
7389,7388,0,316,1985.0
7389,7390,0,316,1985.0
7390,7389,0,316,1985.0
7390,7391,0,316,1985.0
7391,7390,0,316,1985.0
7391,7392,0,316,1985.0
7392,7391,0,316,1985.0
7392,7393,0,316,1985.0
7393,7392,0,316,1985.0
7393,7394,0,316,1985.0
7394,7393,0,316,1985.0
7394,7395,0,316,1985.0
7395,7394,0,316,1985.0
7395,7396,0,316,1985.0
7396,7395,0,316,1985.0
7396,7397,0,316,1985.0
7397,7396,0,316,1985.0
7397,7398,0,316,1985.0
7398,7397,0,316,1985.0
7398,7399,0,316,1985.0
7399,7398,0,316,1985.0
7399,7400,0,316,1985.0
7400,7399,0,316,1985.0
7400,7401,0,316,1985.0
7401,7400,0,316,1985.0
7401,7402,0,316,1985.0
7402,7401,0,316,1985.0
7402,7403,0,316,1985.0
7403,7402,0,316,2000.0
7403,7404,0,316,2000.0
7404,7403,0,316,2000.0
7404,7405,0,316,2000.0
7405,7404,0,316,1985.0
7405,7406,0,316,1985.0
7406,7405,0,316,1985.0
7406,7407,0,316,1985.0
7407,7406,0,316,1985.0
7407,7408,0,316,1985.0
7408,7407,0,316,1985.0
7408,7409,0,316,1985.0
7409,7408,0,316,2000.0
7409,7410,0,316,2000.0
7410,7409,0,316,2000.0
7410,7411,0,316,2000.0
7411,7410,0,316,2000.0
7411,7412,0,316,2000.0
7412,7411,0,316,2000.0
7412,7413,0,316,2000.0
7413,7412,0,316,2000.0
7413,7414,0,316,2000.0
7414,7413,0,316,2000.0
7414,7415,0,316,2000.0
7415,7414,0,316,2000.0
7415,7416,0,316,2000.0
7416,7415,0,316,2000.0
7416,7417,0,316,2000.0
7417,7416,0,316,2000.0
7417,7418,0,316,2000.0
7418,7417,0,316,2000.0
7418,7419,0,316,2000.0
7419,7418,0,316,2000.0
7419,7420,0,316,2000.0
7420,7419,0,316,2000.0
7420,7421,0,316,2000.0
7421,7420,0,316,2000.0
7421,7422,0,316,2000.0
7422,7421,0,316,2000.0
7422,7423,0,316,2000.0
7423,7422,0,316,2000.0
7423,7424,0,316,2000.0
7424,7423,0,316,2000.0
7424,7425,0,316,2000.0
7425,7424,0,316,2000.0
7425,7426,0,316,2000.0
7426,7425,0,316,2000.0
7426,7427,0,316,2000.0
7427,7426,0,316,2000.0
7427,7428,0,316,2000.0
7428,7427,0,316,2000.0
4023,4046,0,317,1992.0
4046,4023,0,317,1994.0
4046,4047,0,317,1994.0
4047,4046,0,317,1994.0
4047,4051,0,317,1994.0
4051,4047,0,317,1994.0
4051,4053,0,317,1994.0
4053,4051,0,317,1994.0
4053,4054,0,317,1994.0
4054,4053,0,317,1994.0
4054,7429,0,317,1994.0
7429,4054,0,317,1992.0
7429,7430,0,317,1992.0
7430,7429,0,317,1992.0
7430,7431,0,317,1992.0
7431,7430,0,317,1994.0
7431,7432,0,317,1994.0
7432,7431,0,317,1992.0
7432,7433,0,317,1992.0
7433,7432,0,317,1992.0
7433,7434,0,317,1992.0
7434,7433,0,317,1994.0
7434,7435,0,317,1994.0
7435,7434,0,317,1994.0
7435,7436,0,317,1994.0
7436,7435,0,317,1994.0
7436,7437,0,317,1994.0
7437,7436,0,317,1994.0
7437,7438,0,317,1994.0
7438,7437,0,317,1994.0
7438,7439,0,317,1994.0
7439,7438,0,317,1994.0
7439,7440,0,317,1994.0
7440,7439,0,317,1994.0
7440,7441,0,317,1994.0
7441,7440,0,317,1994.0
7441,7442,0,317,1994.0
7442,7441,0,317,1994.0
7442,7443,0,317,1994.0
7443,7442,0,317,1994.0
7443,7444,0,317,1994.0
7444,7443,0,317,1994.0
7444,7445,0,317,1994.0
7445,7444,0,317,1994.0
7445,7446,0,317,1994.0
7446,7445,0,317,1994.0
7446,7447,0,317,1994.0
7447,7446,0,317,1994.0
7447,7448,0,317,1994.0
7448,7447,0,317,1994.0
7448,7449,0,317,1994.0
7449,7448,0,317,1994.0
7449,7450,0,317,1994.0
7450,7449,0,317,1994.0
7450,7451,0,317,1994.0
7451,7450,0,317,1994.0
7451,7452,0,317,1994.0
7452,7451,0,317,1994.0
7452,7453,0,317,1994.0
7453,7452,0,317,1994.0
7453,7454,0,317,1994.0
7454,7453,0,317,1994.0
7454,7455,0,317,1994.0
7455,7454,0,317,1994.0
7455,7456,0,317,1994.0
7456,7455,0,317,1994.0
7456,7457,0,317,1994.0
7457,7456,0,317,1994.0
7457,7458,0,317,1994.0
7458,7457,0,317,1994.0
7458,7459,0,317,1994.0
7459,7458,0,317,1994.0
7459,7460,0,317,1994.0
7460,7459,0,317,1994.0
7460,7461,0,317,1994.0
7461,7460,0,317,1994.0
7461,7462,0,317,1994.0
7462,7461,0,317,1994.0
4050,4057,0,318,2007.0
4057,4050,0,318,2007.0
4057,4059,0,318,2007.0
4059,4057,0,318,2007.0
4059,4060,0,318,2007.0
4060,4059,0,318,2007.0
4060,4061,0,318,2007.0
4061,4060,0,318,2007.0
4061,4062,0,318,2007.0
4062,4061,0,318,2007.0
4062,4063,0,318,2007.0
4063,4062,0,318,2007.0
4063,4064,0,318,2007.0
4064,4063,0,318,2007.0
4064,4065,0,318,2007.0
4065,4064,0,318,2007.0
4065,4066,0,318,2007.0
4066,4065,0,318,2000.0
4066,4067,0,318,2000.0
4067,4066,0,318,2000.0
4067,4125,0,318,2000.0
4125,4067,0,318,2007.0
4125,7463,0,318,2007.0
7463,4125,0,318,2000.0
7463,7465,0,318,2000.0
7465,7463,0,318,2000.0
7465,7470,0,318,2000.0
7470,7465,0,318,2000.0
7470,7487,0,318,2000.0
7487,7470,0,318,2009.0
4085,4086,0,319,2006.0
4086,4085,0,319,2006.0
4086,4087,0,319,2006.0
4087,4086,0,319,2006.0
4087,4088,0,319,2006.0
4088,4087,0,319,2006.0
4088,4089,0,319,2006.0
4089,4088,0,319,2006.0
4089,4090,0,319,2006.0
4090,4089,0,319,2006.0
4090,4091,0,319,2006.0
4091,4090,0,319,2006.0
4091,4092,0,319,2006.0
4092,4091,0,319,2006.0
4092,4093,0,319,2006.0
4093,4092,0,319,2006.0
4093,4094,0,319,2006.0
4094,4093,0,319,2006.0
4094,4095,0,319,2006.0
4095,4094,0,319,2006.0
4095,4096,0,319,2006.0
4096,4095,0,319,2006.0
4096,4097,0,319,2006.0
4097,4096,0,319,2006.0
4097,4098,0,319,2006.0
4098,4097,0,319,2006.0
4098,4099,0,319,2006.0
4099,4098,0,319,2006.0
5793,5794,0,507,1997.0
5794,5793,0,507,1997.0
5791,5792,0,508,2005.0
5792,5791,0,508,2005.0
5796,5798,0,510,2006.0
5798,5796,0,510,2007.0
5798,5799,0,510,2007.0
5799,5798,0,510,2005.0
5802,5803,0,519,1879.0
5803,5802,0,519,1879.0
5803,5806,0,519,1879.0
5806,5803,0,519,1879.0
5806,5808,0,519,1879.0
5808,5806,0,519,1879.0
11392,11394,0,1073,2020.0
11394,11392,0,1073,2022.0
12426,12427,0,1196,2011.0
12427,12426,0,1196,2011.0
12427,12428,0,1196,2011.0
12428,12427,0,1196,2011.0
12428,12429,0,1196,2011.0
12429,12428,0,1196,2011.0
12429,12430,0,1196,2011.0
12430,12429,0,1196,2011.0
12430,12431,0,1196,2011.0
12431,12430,0,1196,2011.0
12431,12432,0,1196,2011.0
12432,12431,0,1196,2011.0
12432,12433,0,1196,2011.0
12433,12432,0,1196,2011.0
12433,12434,0,1196,2011.0
12434,12433,0,1196,2011.0
12434,12435,0,1196,2011.0
12435,12434,0,1196,2011.0
12435,12436,0,1196,2011.0
12436,12435,0,1196,2011.0
12436,12437,0,1196,2011.0
12437,12436,0,1196,2011.0
12437,12438,0,1196,2011.0
12438,12437,0,1196,2011.0
12438,12439,0,1196,2011.0
12439,12438,0,1196,2011.0
12396,12397,0,1197,2014.0
12397,12396,0,1197,2014.0
12397,12399,0,1197,2014.0
12399,12397,0,1197,2014.0
12399,12411,0,1197,2014.0
12411,12399,0,1197,2014.0
12411,12412,0,1197,2014.0
12412,12411,0,1197,2014.0
12412,12413,0,1197,2014.0
12413,12412,0,1197,2014.0
12413,12414,0,1197,2014.0
12414,12413,0,1197,2014.0
12414,12417,0,1197,2014.0
12417,12414,0,1197,2014.0
12417,12418,0,1197,2014.0
12418,12417,0,1197,2014.0
12418,12419,0,1197,2014.0
12419,12418,0,1197,2014.0
12419,12420,0,1197,2014.0
12420,12419,0,1197,2014.0
12420,12421,0,1197,2014.0
12421,12420,0,1197,2014.0
12421,12422,0,1197,2014.0
12422,12421,0,1197,2014.0
12422,12423,0,1197,2014.0
12423,12422,0,1197,2014.0
12423,12424,0,1197,2014.0
12424,12423,0,1197,2014.0
12424,12425,0,1197,2014.0
12425,12424,0,1197,2014.0
19614,19615,0,2222,2020.0
19615,19614,0,2222,2020.0
19615,19616,0,2222,2020.0
19616,19615,0,2222,2020.0
19616,19632,0,2222,2020.0
19632,19616,0,2222,2020.0
19632,19633,0,2222,2020.0
19633,19632,0,2222,2020.0
