source,target,mode,line_id,year
33813,33837,0,4128,2013.0
33837,33813,0,4128,1986.0
35577,35578,0,4129,2024.0
35578,35577,0,4129,2024.0
35578,35579,0,4129,2024.0
35579,35578,0,4129,2024.0
35579,35580,0,4129,2024.0
35580,35579,0,4129,2024.0
35321,35322,0,4434,2022.0
35322,35321,0,4434,2022.0
35322,35323,0,4434,2022.0
35323,35322,0,4434,2022.0
35323,35324,0,4434,2022.0
35324,35323,0,4434,2022.0
35324,35325,0,4434,2022.0
35325,35324,0,4434,2022.0
35325,35326,0,4434,2022.0
35326,35325,0,4434,2022.0
35326,37833,0,4434,2022.0
37833,35326,0,4434,2024.0
33813,35582,0,4435,2013.0
35582,33813,0,4435,2025.0
35582,35583,0,4435,2025.0
35583,35582,0,4435,2025.0
35583,35584,0,4435,2025.0
35584,35583,0,4435,2025.0
35327,35328,0,4436,2024.0
35328,35327,0,4436,2024.0
35328,35329,0,4436,2024.0
35329,35328,0,4436,2024.0
35329,35330,0,4436,2024.0
35330,35329,0,4436,2024.0
35330,35331,0,4436,2024.0
35331,35330,0,4436,2024.0
35331,35332,0,4436,2024.0
35332,35331,0,4436,2025.0
35332,35333,0,4436,2025.0
35333,35332,0,4436,2025.0
35333,35334,0,4436,2025.0
35334,35333,0,4436,2025.0
35334,35336,0,4436,2025.0
35336,35334,0,4436,
35336,35584,0,4436,
35584,35336,0,4436,2025.0
35584,37834,0,4436,2025.0
37834,35584,0,4436,
37834,37835,0,4436,
37835,37834,0,4436,
