source,target,mode,line_id,year
17962,17963,0,1019,1987.0
17963,17962,0,1019,1987.0
17963,17964,0,1019,1987.0
17964,17963,0,1019,1987.0
17964,17965,0,1019,1987.0
17965,17964,0,1019,1987.0
17965,17966,0,1019,1987.0
17966,17965,0,1019,1987.0
17966,17999,0,1019,1987.0
17999,17966,0,1019,1987.0
17999,18000,0,1019,1987.0
18000,17999,0,1019,1987.0
18000,18001,0,1019,1987.0
18001,18000,0,1019,1987.0
18001,18002,0,1019,1987.0
18002,18001,0,1019,1987.0
18002,18020,0,1019,1987.0
18020,18002,0,1019,1987.0
18020,18021,0,1019,1987.0
18021,18020,0,1019,1987.0
18021,18022,0,1019,1987.0
18022,18021,0,1019,1987.0
18022,18031,0,1019,1987.0
18031,18022,0,1019,1989.0
18031,18032,0,1019,1989.0
18032,18031,0,1019,1989.0
18032,18044,0,1019,1989.0
18044,18032,0,1019,1990.0
18044,18046,0,1019,1990.0
18046,18044,0,1019,1990.0
18046,18057,0,1019,1990.0
18057,18046,0,1019,2020.0
18058,18059,0,1020,1987.0
18059,18058,0,1020,1987.0
18059,18061,0,1020,1987.0
18061,18059,0,1020,1989.0
18061,18062,0,1020,1989.0
18062,18061,0,1020,1988.0
18062,18063,0,1020,1988.0
18063,18062,0,1020,1988.0
18063,18064,0,1020,1988.0
18064,18063,0,1020,1988.0
18064,18065,0,1020,1988.0
18065,18064,0,1020,1988.0
18065,18066,0,1020,1988.0
18066,18065,0,1020,1988.0
18066,18067,0,1020,1988.0
18067,18066,0,1020,2001.0
18067,18068,0,1020,2001.0
18068,18067,0,1020,1988.0
18068,18069,0,1020,1988.0
18069,18068,0,1020,1990.0
18069,18070,0,1020,1990.0
18070,18069,0,1020,1990.0
18070,18071,0,1020,1990.0
18071,18070,0,1020,1990.0
18071,18072,0,1020,1990.0
18072,18071,0,1020,1990.0
18072,18073,0,1020,1990.0
18073,18072,0,1020,1990.0
18073,18074,0,1020,1990.0
18074,18073,0,1020,1990.0
18074,18075,0,1020,1990.0
18075,18074,0,1020,1990.0
18075,18076,0,1020,1990.0
18076,18075,0,1020,1990.0
18076,18077,0,1020,1990.0
18077,18076,0,1020,1990.0
18077,18078,0,1020,1990.0
18078,18077,0,1020,1988.0
18078,18079,0,1020,1988.0
18079,18078,0,1020,1988.0
18079,18080,0,1020,1988.0
18080,18079,0,1020,1988.0
18080,18092,0,1020,1988.0
18092,18080,0,1020,1990.0
18092,18093,0,1020,1990.0
18093,18092,0,1020,1990.0
18093,18094,0,1020,1990.0
18094,18093,0,1020,1990.0
18094,18095,0,1020,1990.0
18095,18094,0,1020,2001.0
18095,18096,0,1020,2001.0
18096,18095,0,1020,2002.0
18096,18126,0,1020,2002.0
18126,18096,0,1020,1990.0
18126,18127,0,1020,1990.0
18127,18126,0,1020,2009.0
18127,18128,0,1020,2009.0
18128,18127,0,1020,2009.0
18128,18129,0,1020,2009.0
18129,18128,0,1020,2017.0
18129,18130,0,1020,2017.0
18130,18129,0,1020,2017.0
18130,18131,0,1020,2017.0
18131,18130,0,1020,2017.0
18131,18132,0,1020,2017.0
18132,18131,0,1020,2017.0
18148,18149,0,1021,2010.0
18149,18148,0,1021,2010.0
18149,18150,0,1021,2010.0
18150,18149,0,1021,2010.0
18150,18151,0,1021,2010.0
18151,18150,0,1021,2010.0
18151,18152,0,1021,2010.0
18152,18151,0,1021,2010.0
18152,18153,0,1021,2010.0
18153,18152,0,1021,2010.0
18153,18154,0,1021,2010.0
18154,18153,0,1021,2010.0
18154,18155,0,1021,2010.0
18155,18154,0,1021,2010.0
18155,18210,0,1021,2010.0
18210,18155,0,1021,2010.0
18210,18211,0,1021,2010.0
18211,18210,0,1021,2010.0
18211,18212,0,1021,2010.0
18212,18211,0,1021,2010.0
18212,18213,0,1021,2010.0
18213,18212,0,1021,2009.0
18213,18214,0,1021,2009.0
18214,18213,0,1021,2009.0
18214,18215,0,1021,2009.0
18215,18214,0,1021,2009.0
18215,18216,0,1021,2009.0
18216,18215,0,1021,2009.0
18216,18217,0,1021,2009.0
18217,18216,0,1021,2009.0
18217,18218,0,1021,2009.0
18218,18217,0,1021,2011.0
18218,18219,0,1021,2011.0
18219,18218,0,1021,2011.0
18219,18220,0,1021,2011.0
18220,18219,0,1021,2011.0
18220,18221,0,1021,2011.0
18221,18220,0,1021,2011.0
18221,18222,0,1021,2011.0
18222,18221,0,1021,2011.0
18222,18223,0,1021,2011.0
18223,18222,0,1021,2011.0
18223,18224,0,1021,2011.0
18224,18223,0,1021,2011.0
18224,18225,0,1021,2011.0
18225,18224,0,1021,2011.0
18225,18226,0,1021,2011.0
18226,18225,0,1021,2011.0
18226,18227,0,1021,2011.0
18227,18226,0,1021,2011.0
18227,18228,0,1021,2011.0
18228,18227,0,1021,2011.0
18228,18229,0,1021,2011.0
18229,18228,0,1021,2011.0
18229,18230,0,1021,2011.0
18230,18229,0,1021,2012.0
18230,18231,0,1021,2012.0
18231,18230,0,1021,2012.0
18236,18237,0,1022,2003.0
18237,18236,0,1022,2003.0
18237,18238,0,1022,2003.0
18238,18237,0,1022,2006.0
18238,18239,0,1022,2006.0
18239,18238,0,1022,2003.0
18239,18240,0,1022,2003.0
18240,18239,0,1022,2003.0
18240,18241,0,1022,2003.0
18241,18240,0,1022,2003.0
18241,18242,0,1022,2003.0
18242,18241,0,1022,2011.0
18242,18243,0,1022,2011.0
18243,18242,0,1022,2003.0
18243,18244,0,1022,2003.0
18244,18243,0,1022,2003.0
18244,18245,0,1022,2003.0
18245,18244,0,1022,2003.0
18245,18246,0,1022,2003.0
18246,18245,0,1022,2003.0
18246,18247,0,1022,2003.0
18247,18246,0,1022,2003.0
18247,18248,0,1022,2003.0
18248,18247,0,1022,2003.0
18248,18249,0,1022,2003.0
18249,18248,0,1022,2003.0
18249,18250,0,1022,2003.0
18250,18249,0,1022,2003.0
18250,18251,0,1022,2003.0
18251,18250,0,1022,2003.0
18251,18387,0,1022,2003.0
18387,18251,0,1022,2024.0
18307,18308,0,1023,2013.0
18308,18307,0,1023,2013.0
18308,18309,0,1023,2013.0
18309,18308,0,1023,2013.0
18309,18310,0,1023,2013.0
18310,18309,0,1023,2013.0
18310,18311,0,1023,2013.0
18311,18310,0,1023,2013.0
18311,18312,0,1023,2013.0
18312,18311,0,1023,2013.0
18312,18322,0,1023,2013.0
18322,18312,0,1023,2015.0
18322,18323,0,1023,2015.0
18323,18322,0,1023,2015.0
18323,18324,0,1023,2015.0
18324,18323,0,1023,2015.0
18324,18325,0,1023,2015.0
18325,18324,0,1023,2015.0
18325,18326,0,1023,2015.0
18326,18325,0,1023,2015.0
18326,18327,0,1023,2015.0
18327,18326,0,1023,2015.0
18327,18328,0,1023,2015.0
18328,18327,0,1023,2015.0
18328,18329,0,1023,2015.0
18329,18328,0,1023,2015.0
18329,18330,0,1023,2015.0
18330,18329,0,1023,2015.0
18330,18331,0,1023,2015.0
18331,18330,0,1023,2025.0
18331,18332,0,1023,2025.0
18332,18331,0,1023,2015.0
18332,18333,0,1023,2015.0
18333,18332,0,1023,2015.0
18333,18334,0,1023,2015.0
18334,18333,0,1023,2015.0
18334,18335,0,1023,2015.0
18335,18334,0,1023,2017.0
18335,18336,0,1023,2017.0
18336,18335,0,1023,2017.0
18336,18337,0,1023,2017.0
18337,18336,0,1023,2017.0
18337,18338,0,1023,2017.0
18338,18337,0,1023,2017.0
18338,18339,0,1023,2017.0
18339,18338,0,1023,2017.0
18339,18340,0,1023,2017.0
18340,18339,0,1023,2017.0
18340,18341,0,1023,2017.0
18341,18340,0,1023,2017.0
18341,18342,0,1023,2017.0
18342,18341,0,1023,2017.0
18342,18343,0,1023,2017.0
18343,18342,0,1023,2017.0
18343,18344,0,1023,2017.0
18344,18343,0,1023,2017.0
18344,18345,0,1023,2017.0
18345,18344,0,1023,2017.0
18345,18346,0,1023,2017.0
18346,18345,0,1023,2017.0
18346,18347,0,1023,2017.0
18347,18346,0,1023,2017.0
18347,18348,0,1023,2017.0
18348,18347,0,1023,2017.0
18348,18349,0,1023,2017.0
18349,18348,0,1023,2017.0
18349,18350,0,1023,2017.0
18350,18349,0,1023,2017.0
18350,18351,0,1023,2017.0
18351,18350,0,1023,2025.0
18353,18357,0,1024,2020.0
18357,18353,0,1024,2021.0
18357,18358,0,1024,2021.0
18358,18357,0,1024,2021.0
18358,18361,0,1024,2021.0
18361,18358,0,1024,2021.0
18361,18362,0,1024,2021.0
18362,18361,0,1024,2027.0
18362,18363,0,1024,2027.0
18363,18362,0,1024,2023.0
18363,18364,0,1024,2023.0
18364,18363,0,1024,2023.0
18364,18365,0,1024,2023.0
18365,18364,0,1024,2023.0
18365,18366,0,1024,2023.0
18366,18365,0,1024,2023.0
18366,18367,0,1024,2023.0
18367,18366,0,1024,2023.0
18367,18368,0,1024,2023.0
18368,18367,0,1024,2023.0
18368,18371,0,1024,2023.0
18371,18368,0,1024,2023.0
18371,18374,0,1024,2023.0
18374,18371,0,1024,2023.0
18374,18378,0,1024,2023.0
18378,18374,0,1024,2027.0
18378,18383,0,1024,2027.0
18383,18378,0,1024,2024.0
18383,18384,0,1024,2024.0
18384,18383,0,1024,2024.0
18384,18385,0,1024,2024.0
18385,18384,0,1024,2024.0
18385,18386,0,1024,2024.0
18386,18385,0,1024,2025.0
18281,18282,0,1025,2005.0
18282,18281,0,1025,2005.0
18282,18283,0,1025,2005.0
18283,18282,0,1025,2005.0
18283,18284,0,1025,2005.0
18284,18283,0,1025,2005.0
18284,18285,0,1025,2005.0
18285,18284,0,1025,2005.0
18285,18286,0,1025,2005.0
18286,18285,0,1025,2005.0
18286,18287,0,1025,2005.0
18287,18286,0,1025,2007.0
18287,18288,0,1025,2007.0
18288,18287,0,1025,2011.0
18288,18289,0,1025,2011.0
18289,18288,0,1025,2016.0
18289,18290,0,1025,2016.0
18290,18289,0,1025,9999.0
18290,18291,0,1025,9999.0
18291,18290,0,1025,2016.0
18291,18292,0,1025,2016.0
18292,18291,0,1025,2017.0
18292,18293,0,1025,2017.0
18293,18292,0,1025,2014.0
18293,18294,0,1025,2014.0
18294,18293,0,1025,2014.0
18294,18295,0,1025,2014.0
18295,18294,0,1025,2014.0
18267,18268,0,1026,2003.0
18268,18267,0,1026,2003.0
18268,18269,0,1026,2003.0
18269,18268,0,1026,2003.0
18269,18270,0,1026,2003.0
18270,18269,0,1026,2003.0
18270,18271,0,1026,2003.0
18271,18270,0,1026,2003.0
18271,18272,0,1026,2003.0
18272,18271,0,1026,2003.0
18272,18273,0,1026,2003.0
18273,18272,0,1026,2013.0
18273,18274,0,1026,2013.0
18274,18273,0,1026,2007.0
