source,target,mode,line_id,year
13355,13357,0,1250,1988.0
13357,13355,0,1250,1988.0
13357,13358,0,1250,1988.0
13358,13357,0,1250,1988.0
13358,13360,0,1250,1988.0
13360,13358,0,1250,1988.0
13360,13361,0,1250,1988.0
13361,13360,0,1250,1988.0
13361,13362,0,1250,1988.0
13362,13361,0,1250,1988.0
13362,13385,0,1250,1988.0
13385,13362,0,1250,1988.0
13385,13386,0,1250,1988.0
13386,13385,0,1250,1988.0
13386,13497,0,1250,1988.0
13497,13386,0,1250,1988.0
13497,13498,0,1250,1988.0
13498,13497,0,1250,1988.0
13498,13499,0,1250,1988.0
13499,13498,0,1250,1988.0
13499,13500,0,1250,1988.0
13500,13499,0,1250,1988.0
13500,13501,0,1250,1988.0
13501,13500,0,1250,1988.0
13501,13502,0,1250,1988.0
13502,13501,0,1250,1988.0
13502,13503,0,1250,1988.0
13503,13502,0,1250,0.0
13503,13504,0,1250,0.0
13504,13503,0,1250,0.0
13504,13505,0,1250,0.0
13505,13504,0,1250,0.0
13505,13506,0,1250,0.0
13506,13505,0,1250,0.0
13506,13507,0,1250,0.0
13507,13506,0,1250,0.0
13507,13508,0,1250,0.0
13508,13507,0,1250,0.0
13508,13509,0,1250,0.0
13509,13508,0,1250,0.0
13509,13510,0,1250,0.0
13510,13509,0,1250,0.0
13510,13511,0,1250,0.0
13511,13510,0,1250,0.0
13511,13512,0,1250,0.0
13512,13511,0,1250,0.0
13512,13519,0,1250,0.0
13519,13512,0,1250,0.0
13519,13520,0,1250,0.0
13520,13519,0,1250,0.0
13520,13521,0,1250,0.0
13521,13520,0,1250,0.0
13521,13522,0,1250,0.0
13522,13521,0,1250,0.0
13522,13523,0,1250,0.0
13523,13522,0,1250,0.0
13523,13524,0,1250,0.0
13524,13523,0,1250,0.0
13524,13525,0,1250,0.0
13525,13524,0,1250,0.0
13525,13527,0,1250,0.0
13527,13525,0,1250,0.0
13527,13528,0,1250,0.0
13528,13527,0,1250,0.0
13355,13357,0,1251,1988.0
13357,13355,0,1251,1988.0
13357,13358,0,1251,1988.0
13358,13357,0,1251,1988.0
13358,13360,0,1251,1988.0
13360,13358,0,1251,1988.0
13360,13361,0,1251,1988.0
13361,13360,0,1251,1988.0
13361,13362,0,1251,1988.0
13362,13361,0,1251,1988.0
13362,13385,0,1251,1988.0
13385,13362,0,1251,1988.0
13385,13386,0,1251,1988.0
13386,13385,0,1251,1988.0
13386,13388,0,1251,1988.0
13388,13386,0,1251,0.0
13388,13389,0,1251,0.0
13389,13388,0,1251,0.0
13389,13391,0,1251,0.0
13391,13389,0,1251,0.0
13391,13407,0,1251,0.0
13407,13391,0,1251,0.0
13407,13408,0,1251,0.0
13408,13407,0,1251,0.0
13408,13409,0,1251,0.0
13409,13408,0,1251,0.0
13409,13410,0,1251,0.0
13410,13409,0,1251,0.0
13410,13411,0,1251,0.0
13411,13410,0,1251,0.0
13411,13412,0,1251,0.0
13412,13411,0,1251,0.0
13412,13413,0,1251,0.0
13413,13412,0,1251,0.0
13413,13414,0,1251,0.0
13414,13413,0,1251,0.0
13414,13415,0,1251,0.0
13415,13414,0,1251,0.0
13415,13416,0,1251,0.0
13416,13415,0,1251,0.0
13416,13417,0,1251,0.0
13417,13416,0,1251,0.0
13417,13418,0,1251,0.0
13418,13417,0,1251,0.0
13418,13419,0,1251,0.0
13419,13418,0,1251,0.0
13419,13497,0,1251,0.0
13497,13419,0,1251,1988.0
13497,13498,0,1251,1988.0
13498,13497,0,1251,1988.0
13498,13499,0,1251,1988.0
13499,13498,0,1251,1988.0
13499,13500,0,1251,1988.0
13500,13499,0,1251,1988.0
13500,13501,0,1251,1988.0
13501,13500,0,1251,1988.0
13501,13502,0,1251,1988.0
13502,13501,0,1251,1988.0
13502,13503,0,1251,1988.0
13503,13502,0,1251,0.0
13503,13504,0,1251,0.0
13504,13503,0,1251,0.0
13504,13505,0,1251,0.0
13505,13504,0,1251,0.0
13505,13506,0,1251,0.0
13506,13505,0,1251,0.0
13506,13507,0,1251,0.0
13507,13506,0,1251,0.0
13507,13508,0,1251,0.0
13508,13507,0,1251,0.0
13508,13509,0,1251,0.0
13509,13508,0,1251,0.0
13509,13510,0,1251,0.0
13510,13509,0,1251,0.0
13510,13511,0,1251,0.0
13511,13510,0,1251,0.0
13511,13512,0,1251,0.0
13512,13511,0,1251,0.0
13512,13517,0,1251,0.0
13517,13512,0,1251,2004.0
13517,13518,0,1251,2004.0
13518,13517,0,1251,2004.0
13348,13351,0,1252,0.0
13351,13348,0,1252,0.0
13351,13353,0,1252,0.0
13353,13351,0,1252,0.0
13353,13365,0,1252,0.0
13365,13353,0,1252,2007.0
13365,13366,0,1252,2007.0
13366,13365,0,1252,0.0
13366,13367,0,1252,0.0
13367,13366,0,1252,2007.0
13367,13368,0,1252,2007.0
13368,13367,0,1252,2007.0
13368,13370,0,1252,2007.0
13370,13368,0,1252,0.0
13370,13371,0,1252,0.0
13371,13370,0,1252,2007.0
13371,13373,0,1252,2007.0
13373,13371,0,1252,0.0
13373,13375,0,1252,0.0
13375,13373,0,1252,2007.0
13246,13247,0,1253,1994.0
13247,13246,0,1253,1994.0
13247,13248,0,1253,1994.0
13248,13247,0,1253,1994.0
13248,13250,0,1253,1994.0
13250,13248,0,1253,1994.0
13250,13251,0,1253,1994.0
13251,13250,0,1253,1994.0
13251,13252,0,1253,1994.0
13252,13251,0,1253,1994.0
13252,13253,0,1253,1994.0
13253,13252,0,1253,1994.0
13253,13254,0,1253,1994.0
13254,13253,0,1253,1994.0
13254,13255,0,1253,1994.0
13255,13254,0,1253,1994.0
13255,13256,0,1253,1994.0
13256,13255,0,1253,1994.0
13256,13257,0,1253,1994.0
13257,13256,0,1253,1994.0
13257,13258,0,1253,1994.0
13258,13257,0,1253,1994.0
13258,13259,0,1253,1994.0
13259,13258,0,1253,1994.0
13259,13260,0,1253,1994.0
13260,13259,0,1253,1994.0
13260,13261,0,1253,1994.0
13261,13260,0,1253,1994.0
13261,13262,0,1253,1994.0
13262,13261,0,1253,1994.0
13262,13263,0,1253,1994.0
13263,13262,0,1253,1994.0
13263,13265,0,1253,1994.0
13265,13263,0,1253,1994.0
13265,13266,0,1253,1994.0
13266,13265,0,1253,1994.0
13266,13267,0,1253,1994.0
13267,13266,0,1253,1994.0
13267,13268,0,1253,1994.0
13268,13267,0,1253,1994.0
13268,13269,0,1253,1994.0
13269,13268,0,1253,1994.0
13269,13270,0,1253,1994.0
13270,13269,0,1253,1994.0
13270,13271,0,1253,1994.0
13271,13270,0,1253,1994.0
13271,13272,0,1253,1994.0
13272,13271,0,1253,1994.0
13272,13273,0,1253,1994.0
13273,13272,0,1253,1994.0
13273,13274,0,1253,1994.0
13274,13273,0,1253,1994.0
13274,13275,0,1253,1994.0
13275,13274,0,1253,1994.0
13275,13276,0,1253,1994.0
13276,13275,0,1253,1994.0
13276,13277,0,1253,1994.0
13277,13276,0,1253,1994.0
13277,13278,0,1253,1994.0
13278,13277,0,1253,1994.0
13278,13279,0,1253,1994.0
13279,13278,0,1253,1994.0
13279,13280,0,1253,1994.0
13280,13279,0,1253,1994.0
