source,target,mode,line_id,year
30433,30434,0,3600,2015.0
30434,30433,0,3600,2015.0
30434,30435,0,3600,2015.0
30435,30434,0,3600,2015.0
30435,30436,0,3600,2015.0
30436,30435,0,3600,2017.0
30476,30477,0,3602,2002.0
30477,30476,0,3602,2002.0
30477,30478,0,3602,2002.0
30478,30477,0,3602,2002.0
30478,30479,0,3602,2002.0
30479,30478,0,3602,2002.0
30479,30480,0,3602,2002.0
30480,30479,0,3602,2002.0
30480,30481,0,3602,2002.0
30481,30480,0,3602,2002.0
30481,30482,0,3602,2002.0
30482,30481,0,3602,2002.0
30482,30483,0,3602,2002.0
30483,30482,0,3602,2002.0
30483,30484,0,3602,2002.0
30484,30483,0,3602,2002.0
30484,30485,0,3602,2002.0
30485,30484,0,3602,2008.0
30485,30486,0,3602,2008.0
30486,30485,0,3602,2002.0
30486,30487,0,3602,2002.0
30487,30486,0,3602,2002.0
30487,30488,0,3602,2002.0
30488,30487,0,3602,2002.0
30488,30490,0,3602,2002.0
30490,30488,0,3602,2002.0
30490,30491,0,3602,2002.0
30491,30490,0,3602,2008.0
30491,30492,0,3602,2008.0
30492,30491,0,3602,2008.0
30492,30493,0,3602,2008.0
30493,30492,0,3602,2008.0
30493,30494,0,3602,2008.0
30494,30493,0,3602,2008.0
30494,30495,0,3602,2008.0
30495,30494,0,3602,2008.0
30495,30496,0,3602,2008.0
30496,30495,0,3602,2008.0
30436,30508,0,3603,2017.0
30508,30436,0,3603,2013.0
30508,30509,0,3603,2013.0
30509,30508,0,3603,2013.0
30509,30510,0,3603,2013.0
30510,30509,0,3603,2013.0
30510,30511,0,3603,2013.0
30511,30510,0,3603,2013.0
30511,30512,0,3603,2013.0
30512,30511,0,3603,2013.0
30512,30513,0,3603,2013.0
30513,30512,0,3603,2013.0
30513,30515,0,3603,2013.0
30515,30513,0,3603,2013.0
30495,30497,0,3604,2008.0
30497,30495,0,3604,2021.0
30497,30498,0,3604,2021.0
30498,30497,0,3604,2021.0
30498,30499,0,3604,2021.0
30499,30498,0,3604,2021.0
30499,30500,0,3604,2021.0
30500,30499,0,3604,2021.0
30500,30501,0,3604,2021.0
30501,30500,0,3604,2021.0
30501,30502,0,3604,2021.0
30502,30501,0,3604,2021.0
30502,30503,0,3604,2021.0
30503,30502,0,3604,2021.0
30503,30504,0,3604,2021.0
30504,30503,0,3604,2021.0
30504,30505,0,3604,2021.0
30505,30504,0,3604,2021.0
30505,30506,0,3604,2021.0
30506,30505,0,3604,2021.0
30506,30507,0,3604,2021.0
30507,30506,0,3604,2021.0
35450,35451,0,4450,2023.0
35451,35450,0,4450,2023.0
35451,35452,0,4450,2023.0
35452,35451,0,4450,2023.0
35452,35453,0,4450,2023.0
35453,35452,0,4450,2023.0
35453,35454,0,4450,2023.0
35454,35453,0,4450,2023.0
35454,35455,0,4450,2023.0
35455,35454,0,4450,2023.0
35455,35456,0,4450,2023.0
35456,35455,0,4450,
35456,35457,0,4450,
35457,35456,0,4450,2023.0
35457,35458,0,4450,2023.0
35458,35457,0,4450,2023.0
35458,35459,0,4450,2023.0
35459,35458,0,4450,2023.0
35459,35460,0,4450,2023.0
35460,35459,0,4450,2023.0
35460,35461,0,4450,2023.0
35461,35460,0,4450,2023.0
35461,35462,0,4450,2023.0
35462,35461,0,4450,2023.0
35462,35463,0,4450,2023.0
35463,35462,0,4450,2023.0
35463,35464,0,4450,2023.0
35464,35463,0,4450,2023.0
35464,35465,0,4450,2023.0
35465,35464,0,4450,2023.0
35465,35466,0,4450,2023.0
35466,35465,0,4450,2023.0
35466,35467,0,4450,2023.0
35467,35466,0,4450,2023.0
