source,target,mode,line_id,year
25647,25648,0,3117,2004.0
25648,25647,0,3117,2006.0
25648,25649,0,3117,2006.0
25649,25648,0,3117,2004.0
25649,25650,0,3117,2004.0
25650,25649,0,3117,2004.0
25650,25651,0,3117,2004.0
25651,25650,0,3117,2004.0
25651,25652,0,3117,2004.0
25652,25651,0,3117,2004.0
25652,25653,0,3117,2004.0
25653,25652,0,3117,2004.0
25653,25654,0,3117,2004.0
25654,25653,0,3117,2004.0
25654,25655,0,3117,2004.0
25655,25654,0,3117,2004.0
25655,25656,0,3117,2004.0
25656,25655,0,3117,2004.0
25656,25657,0,3117,2004.0
25657,25656,0,3117,2010.0
25657,25658,0,3117,2010.0
25658,25657,0,3117,2010.0
25658,25659,0,3117,2010.0
25659,25658,0,3117,2010.0
25659,25660,0,3117,2010.0
25660,25659,0,3117,2010.0
25660,25661,0,3117,2010.0
25661,25660,0,3117,2010.0
25661,25662,0,3117,2010.0
25662,25661,0,3117,2010.0
25662,25663,0,3117,2010.0
25663,25662,0,3117,2014.0
25663,25664,0,3117,2014.0
25664,25663,0,3117,2014.0
25664,25665,0,3117,2014.0
25665,25664,0,3117,2014.0
25665,25666,0,3117,2014.0
25666,25665,0,3117,2010.0
25666,25667,0,3117,2010.0
25667,25666,0,3117,2010.0
25667,25668,0,3117,2010.0
25668,25667,0,3117,2010.0
25668,25669,0,3117,2010.0
25669,25668,0,3117,2010.0
25669,25670,0,3117,2010.0
25670,25669,0,3117,2010.0
25670,25671,0,3117,2010.0
25671,25670,0,3117,2014.0
25671,25672,0,3117,2014.0
25672,25671,0,3117,2010.0
25672,25673,0,3117,2010.0
25673,25672,0,3117,2010.0
25673,25674,0,3117,2010.0
25674,25673,0,3117,2010.0
25674,25675,0,3117,2010.0
25675,25674,0,3117,2017.0
25675,25676,0,3117,2017.0
25676,25675,0,3117,2017.0
25676,25677,0,3117,2017.0
25677,25676,0,3117,2017.0
25677,25678,0,3117,2017.0
25678,25677,0,3117,2010.0
25679,25680,0,3118,2016.0
