source,target,mode,line_id,year
33476,33477,0,4087,2021.0
33477,33476,0,4087,2021.0
33477,33478,0,4087,2021.0
33478,33477,0,4087,2021.0
33478,33479,0,4087,2021.0
33479,33478,0,4087,2021.0
33479,33480,0,4087,2021.0
33480,33479,0,4087,2021.0
33480,33481,0,4087,2021.0
33481,33480,0,4087,2021.0
33481,33482,0,4087,2021.0
33482,33481,0,4087,2021.0
33482,33483,0,4087,2021.0
33483,33482,0,4087,2021.0
33483,33484,0,4087,2021.0
33484,33483,0,4087,2021.0
33484,33485,0,4087,2021.0
33485,33484,0,4087,2021.0
33485,33486,0,4087,2021.0
33486,33485,0,4087,2021.0
33486,33487,0,4087,2021.0
33487,33486,0,4087,2021.0
33488,33489,0,4094,2024.0
33489,33488,0,4094,2024.0
33489,33490,0,4094,2024.0
33490,33489,0,4094,2024.0
33490,33491,0,4094,2024.0
33491,33490,0,4094,2024.0
33491,33492,0,4094,2024.0
33492,33491,0,4094,2024.0
33492,33493,0,4094,2024.0
33493,33492,0,4094,2024.0
33493,33494,0,4094,2024.0
33494,33493,0,4094,2024.0
33494,33495,0,4094,2024.0
33495,33494,0,4094,2024.0
33495,33496,0,4094,2024.0
33496,33495,0,4094,
33496,33497,0,4094,
33497,33496,0,4094,
33497,33498,0,4094,
33498,33497,0,4094,
33498,33499,0,4094,
33499,33498,0,4094,
